image_path,ground_truth,prediction,nsfw_prob,config,dataset
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_100.jpg,UNSAFE,UNSAFE,0.9607642889022827,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1000.jpg,UNSAFE,UNSAFE,0.9151697754859924,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_100__1.jpg,UNSAFE,UNSAFE,0.9809836745262146,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_101.jpg,UNSAFE,UNSAFE,0.6605159044265747,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1011.jpg,UNSAFE,UNSAFE,0.7786680459976196,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1012.jpg,UNSAFE,UNSAFE,0.7797430157661438,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1013.jpg,UNSAFE,UNSAFE,0.9326046109199524,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1018.jpg,UNSAFE,UNSAFE,0.9459827542304993,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1019.jpg,UNSAFE,UNSAFE,0.9242890477180481,baseline,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_102.jpg,UNSAFE,UNSAFE,0.7070236206054688,baseline,in_the_wild
