image_path,ground_truth,prediction,nsfw_prob,config,dataset
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-12.909_1920x1080.png,UNSAFE,SAFE,0.31186795234680176,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-13.426_1920x1080.png,UNSAFE,SAFE,0.4348433017730713,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-13.948_1920x1080.png,UNSAFE,SAFE,0.33660101890563965,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-14.460_1920x1080.png,UNSAFE,SAFE,0.32197901606559753,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-14.967_1920x1080.png,UNSAFE,SAFE,0.42155691981315613,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-15.480_1920x1080.png,UNSAFE,SAFE,0.4074830412864685,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-16.006_1920x1080.png,UNSAFE,SAFE,0.3068397343158722,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-16.500_1920x1080.png,UNSAFE,SAFE,0.3214874863624573,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-17.019_1920x1080.png,UNSAFE,SAFE,0.31181517243385315,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-17.526_1920x1080.png,UNSAFE,SAFE,0.30006173253059387,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-18.032_1920x1080.png,UNSAFE,SAFE,0.29645848274230957,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-18.543_1920x1080.png,UNSAFE,UNSAFE,0.6917259693145752,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-19.049_1920x1080.png,UNSAFE,SAFE,0.37724173069000244,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-19.560_1920x1080.png,UNSAFE,SAFE,0.3400326073169708,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-20.079_1920x1080.png,UNSAFE,SAFE,0.30245184898376465,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-20.574_1920x1080.png,UNSAFE,SAFE,0.34355074167251587,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-21.093_1920x1080.png,UNSAFE,SAFE,0.4615485966205597,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-21.597_1920x1080.png,UNSAFE,SAFE,0.4816271662712097,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-22.115_1920x1080.png,UNSAFE,UNSAFE,0.6115542054176331,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-22.634_1920x1080.png,UNSAFE,UNSAFE,0.5946280360221863,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-23.133_1920x1080.png,UNSAFE,SAFE,0.49695876240730286,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-23.644_1920x1080.png,UNSAFE,UNSAFE,0.5904933214187622,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-24.162_1920x1080.png,UNSAFE,UNSAFE,0.6154508590698242,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-24.661_1920x1080.png,UNSAFE,UNSAFE,0.6430447697639465,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-25.169_1920x1080.png,UNSAFE,UNSAFE,0.6947567462921143,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-25.673_1920x1080.png,UNSAFE,UNSAFE,0.7214397192001343,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-26.184_1920x1080.png,UNSAFE,UNSAFE,0.5843262672424316,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-26.701_1920x1080.png,UNSAFE,UNSAFE,0.6255819797515869,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-27.217_1920x1080.png,UNSAFE,UNSAFE,0.640863299369812,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-27.723_1920x1080.png,UNSAFE,UNSAFE,0.6515103578567505,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-28.231_1920x1080.png,UNSAFE,SAFE,0.46410974860191345,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-28.746_1920x1080.png,UNSAFE,SAFE,0.39784565567970276,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-29.245_1920x1080.png,UNSAFE,UNSAFE,0.5254982113838196,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-29.765_1920x1080.png,UNSAFE,SAFE,0.4769688844680786,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-30.283_1920x1080.png,UNSAFE,UNSAFE,0.6176252961158752,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-30.799_1920x1080.png,UNSAFE,UNSAFE,0.6128053665161133,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-31.310_1920x1080.png,UNSAFE,UNSAFE,0.6130519509315491,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-31.831_1920x1080.png,UNSAFE,UNSAFE,0.5640422105789185,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-32.331_1920x1080.png,UNSAFE,SAFE,0.4742640256881714,context_encoding_only,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-32.851_1920x1080.png,UNSAFE,SAFE,0.4548940062522888,context_encoding_only,vrchat
