image_path,ground_truth,prediction,nsfw_prob,config,dataset
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-12.909_1920x1080.png,UNSAFE,UNSAFE,0.6966875195503235,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-13.426_1920x1080.png,UNSAFE,UNSAFE,0.7108451128005981,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-13.948_1920x1080.png,UNSAFE,SAFE,0.4782218635082245,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-14.460_1920x1080.png,UNSAFE,UNSAFE,0.5729029178619385,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-14.967_1920x1080.png,UNSAFE,UNSAFE,0.7153552770614624,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-15.480_1920x1080.png,UNSAFE,UNSAFE,0.6824906468391418,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-16.006_1920x1080.png,UNSAFE,UNSAFE,0.5973899960517883,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-16.500_1920x1080.png,UNSAFE,UNSAFE,0.5591800212860107,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-17.019_1920x1080.png,UNSAFE,UNSAFE,0.5733774900436401,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-17.526_1920x1080.png,UNSAFE,UNSAFE,0.6926760673522949,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-18.032_1920x1080.png,UNSAFE,UNSAFE,0.6846883296966553,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-18.543_1920x1080.png,UNSAFE,UNSAFE,0.9466588497161865,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-19.049_1920x1080.png,UNSAFE,UNSAFE,0.7126854062080383,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-19.560_1920x1080.png,UNSAFE,UNSAFE,0.6746297478675842,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-20.079_1920x1080.png,UNSAFE,UNSAFE,0.638374388217926,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-20.574_1920x1080.png,UNSAFE,UNSAFE,0.7747601866722107,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-21.093_1920x1080.png,UNSAFE,UNSAFE,0.8721041679382324,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-21.597_1920x1080.png,UNSAFE,UNSAFE,0.816497802734375,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-22.115_1920x1080.png,UNSAFE,UNSAFE,0.7844613194465637,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-22.634_1920x1080.png,UNSAFE,UNSAFE,0.9220333695411682,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-23.133_1920x1080.png,UNSAFE,UNSAFE,0.9045714735984802,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-23.644_1920x1080.png,UNSAFE,UNSAFE,0.9255384802818298,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-24.162_1920x1080.png,UNSAFE,UNSAFE,0.9180845022201538,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-24.661_1920x1080.png,UNSAFE,UNSAFE,0.9163761138916016,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-25.169_1920x1080.png,UNSAFE,UNSAFE,0.9423853158950806,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-25.673_1920x1080.png,UNSAFE,UNSAFE,0.9561451077461243,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-26.184_1920x1080.png,UNSAFE,UNSAFE,0.9315518140792847,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-26.701_1920x1080.png,UNSAFE,UNSAFE,0.9276214838027954,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-27.217_1920x1080.png,UNSAFE,UNSAFE,0.931601345539093,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-27.723_1920x1080.png,UNSAFE,UNSAFE,0.8995514512062073,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-28.231_1920x1080.png,UNSAFE,UNSAFE,0.7588779330253601,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-28.746_1920x1080.png,UNSAFE,UNSAFE,0.6383171081542969,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-29.245_1920x1080.png,UNSAFE,UNSAFE,0.689919650554657,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-29.765_1920x1080.png,UNSAFE,UNSAFE,0.7396329641342163,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-30.283_1920x1080.png,UNSAFE,UNSAFE,0.8637442588806152,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-30.799_1920x1080.png,UNSAFE,UNSAFE,0.8695316314697266,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-31.310_1920x1080.png,UNSAFE,UNSAFE,0.8792306780815125,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-31.831_1920x1080.png,UNSAFE,UNSAFE,0.7814319729804993,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-32.331_1920x1080.png,UNSAFE,UNSAFE,0.7376412153244019,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-32.851_1920x1080.png,UNSAFE,UNSAFE,0.7009787559509277,baseline,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-33.360_1920x1080.png,UNSAFE,UNSAFE,0.6749478578567505,baseline,vrchat
