image_path,ground_truth,prediction,nsfw_prob,config,dataset
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_100.jpg,UNSAFE,UNSAFE,0.9086242318153381,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1000.jpg,UNSAFE,UNSAFE,0.8291680216789246,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_100__1.jpg,UNSAFE,UNSAFE,0.5934576392173767,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_101.jpg,UNSAFE,UNSAFE,0.7360128164291382,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1011.jpg,UNSAFE,UNSAFE,0.7923154830932617,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1012.jpg,UNSAFE,UNSAFE,0.8385067582130432,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1013.jpg,UNSAFE,UNSAFE,0.8122694492340088,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1018.jpg,UNSAFE,UNSAFE,0.9154275059700012,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1019.jpg,UNSAFE,UNSAFE,0.8923267126083374,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_102.jpg,UNSAFE,SAFE,0.3651878833770752,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1022.jpg,UNSAFE,UNSAFE,0.7477560043334961,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_102__1.jpg,UNSAFE,UNSAFE,0.7259957194328308,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_103.jpg,UNSAFE,UNSAFE,0.8336789608001709,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1030.jpg,UNSAFE,UNSAFE,0.9119899868965149,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1054.jpg,UNSAFE,UNSAFE,0.8264224529266357,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_106.jpg,UNSAFE,UNSAFE,0.810324490070343,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_107.jpg,UNSAFE,UNSAFE,0.7704246044158936,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_108.jpg,UNSAFE,UNSAFE,0.8484821915626526,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_108__1.jpg,UNSAFE,UNSAFE,0.7248678207397461,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_11.jpg,UNSAFE,UNSAFE,0.7815243601799011,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_110.jpg,UNSAFE,UNSAFE,0.8637410402297974,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_111.jpg,UNSAFE,UNSAFE,0.7740814685821533,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_112.jpg,UNSAFE,UNSAFE,0.7178876996040344,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_112__1.jpg,UNSAFE,UNSAFE,0.7018988132476807,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_113.jpg,UNSAFE,UNSAFE,0.8279412388801575,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_113__1.jpg,UNSAFE,UNSAFE,0.7818033695220947,full_system,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_113__2.jpg,UNSAFE,UNSAFE,0.7776061296463013,full_system,in_the_wild
