image_path,ground_truth,prediction,nsfw_prob,config,dataset
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_100.jpg,UNSAFE,UNSAFE,0.9607642889022827,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1000.jpg,UNSAFE,UNSAFE,0.9151697754859924,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_100__1.jpg,UNSAFE,UNSAFE,0.8951659202575684,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_101.jpg,UNSAFE,UNSAFE,0.8780072927474976,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1011.jpg,UNSAFE,UNSAFE,0.9560521245002747,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1012.jpg,UNSAFE,UNSAFE,0.7797430157661438,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1013.jpg,UNSAFE,UNSAFE,0.9306790828704834,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1018.jpg,UNSAFE,UNSAFE,0.9459827542304993,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1019.jpg,UNSAFE,UNSAFE,0.9242890477180481,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_102.jpg,UNSAFE,SAFE,0.4104119539260864,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_1022.jpg,UNSAFE,UNSAFE,0.8635636568069458,reflection_only,in_the_wild
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/in-the-wild-final-small/UNSAFE/0/frame_102__1.jpg,UNSAFE,UNSAFE,0.9378042221069336,reflection_only,in_the_wild
