image_path,ground_truth,prediction,nsfw_prob,config,dataset
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-12.909_1920x1080.png,UNSAFE,UNSAFE,0.9334597587585449,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-13.426_1920x1080.png,UNSAFE,UNSAFE,0.9589444398880005,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-13.948_1920x1080.png,UNSAFE,UNSAFE,0.907812237739563,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-14.460_1920x1080.png,UNSAFE,UNSAFE,0.9224025011062622,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-14.967_1920x1080.png,UNSAFE,UNSAFE,0.9216750264167786,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-15.480_1920x1080.png,UNSAFE,UNSAFE,0.9302318096160889,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-16.006_1920x1080.png,UNSAFE,UNSAFE,0.8679758310317993,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-16.500_1920x1080.png,UNSAFE,UNSAFE,0.9322928786277771,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-17.019_1920x1080.png,UNSAFE,UNSAFE,0.9312275648117065,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-17.526_1920x1080.png,UNSAFE,UNSAFE,0.9109667539596558,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-18.032_1920x1080.png,UNSAFE,UNSAFE,0.9141899347305298,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-18.543_1920x1080.png,UNSAFE,UNSAFE,0.9617802500724792,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-19.049_1920x1080.png,UNSAFE,UNSAFE,0.9617587327957153,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-19.560_1920x1080.png,UNSAFE,UNSAFE,0.9512311816215515,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-20.079_1920x1080.png,UNSAFE,UNSAFE,0.9513464570045471,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-20.574_1920x1080.png,UNSAFE,UNSAFE,0.9302075505256653,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-21.093_1920x1080.png,UNSAFE,UNSAFE,0.8737052083015442,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-21.597_1920x1080.png,UNSAFE,UNSAFE,0.7896752953529358,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-22.115_1920x1080.png,UNSAFE,UNSAFE,0.8736531734466553,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-22.634_1920x1080.png,UNSAFE,UNSAFE,0.8488366603851318,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-23.133_1920x1080.png,UNSAFE,UNSAFE,0.9165679812431335,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-23.644_1920x1080.png,UNSAFE,UNSAFE,0.9301797151565552,full_system,vrchat
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/final-filtered-data/unsafe/VRChat_2025-07-14_15-49-24.162_1920x1080.png,UNSAFE,UNSAFE,0.9437761306762695,full_system,vrchat
