image_path,ground_truth,prediction,nsfw_prob,config,dataset
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=bJWs4Lp)(mh=xR0tcr1l8RZnC3rF)b3748611-595c-43c9-8adc-a97ce8939e89.jpg,UNSAFE,UNSAFE,0.8243371248245239,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=0KUigjCqxFSm8AzK)11.jpg,UNSAFE,UNSAFE,0.9134240746498108,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=3LwbGE2kM00tFfs4)10.jpg,UNSAFE,UNSAFE,0.9304421544075012,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=4DJsFskn1AVJLsnC)4.jpg,UNSAFE,UNSAFE,0.8243831396102905,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=51lybDJIQ3rOCtXs)16.jpg,UNSAFE,UNSAFE,0.9880052208900452,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=5q8D8XserzTGstkH)13.jpg,UNSAFE,UNSAFE,0.9673470258712769,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=8JMR3s9f5AVJveKd)12.jpg,UNSAFE,UNSAFE,0.8071606159210205,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=8sS4sJBh7dzyDYnb)2.jpg,UNSAFE,UNSAFE,0.9431850910186768,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=Hua2GAxETyGyYpCn)9.jpg,UNSAFE,UNSAFE,0.7712928652763367,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=Kc7QGm6-t2CfIUQX)5.jpg,UNSAFE,UNSAFE,0.7899371385574341,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=Wik_F3KSBHjWZogd)15.jpg,UNSAFE,UNSAFE,0.8071643710136414,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=XJ8TriVp5uPMWIgs)12.jpg,UNSAFE,UNSAFE,0.9488844275474548,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=aOM3d5spO-uxoJaa)16.jpg,UNSAFE,UNSAFE,0.7578864097595215,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=l_IvRLwFwGcrZHic)9.jpg,UNSAFE,SAFE,0.3740697205066681,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=mG2o3AmAuLz6bqbN)11.jpg,UNSAFE,UNSAFE,0.7879284024238586,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=mxaLjvVTN1FgQDcT)2.jpg,UNSAFE,UNSAFE,0.9216448664665222,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=uiCqM1jdDYIM3YXi)8.jpg,UNSAFE,UNSAFE,0.8063796162605286,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=vaEWMpgc-jlJCiH1)9.jpg,UNSAFE,UNSAFE,0.9617854356765747,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eGNdHgaaaa)(mh=wpgABUnyX0ZY3osx)13.jpg,UNSAFE,UNSAFE,0.7398462891578674,full_system,second_life
/Users/ahooker/Documents/Dissertation/virtushield/final-datasets/sl-dataset/unsafe-final/(m=eaAaGwObaaaa)(mh=v7ZJ0ms_5vkrhrhI)14.jpg,UNSAFE,UNSAFE,0.927516520023346,full_system,second_life
